root,category,fixture,word,engine,outcome,median_ns,min_ns,max_ns,samples,below_floor,floor_ns,nonempty,predicate,construct,witness,note
machine,languages,prefixal-discontinuous-slot-dependency,gahobishiyidkal,compiled,ok,1100,1100,1100,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,tupay,complete,ok,313800,313800,313800,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,sipuy,complete,ok,213400,213400,213400,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walakni,complete,ok,243500,243500,243500,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknki,complete,ok,235900,235900,235900,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,sipun,complete,ok,172700,172700,172700,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknichik,complete,ok,625000,625000,625000,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,sipuymi,complete,ok,704800,704800,704800,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknkisi,complete,ok,712700,712700,712700,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknkishi,complete,ok,583300,583300,583300,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,sipuncha,complete,ok,356000,356000,356000,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,takiy,complete,ok,289500,289500,289500,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,kantay,complete,ok,321900,321900,321900,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,takincha,complete,ok,490700,490700,490700,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,kantancha,complete,ok,667100,667100,667100,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknitan,complete,ok,724200,724200,724200,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknichiktan,complete,ok,1430700,1430700,1430700,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walakntan,complete,ok,533100,533100,533100,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,walakniwas,complete,ok,689800,689800,689800,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknichikwas,complete,ok,1190300,1190300,1190300,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,siputukumi,complete,ok,488700,488700,488700,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,siputukuchikmi,complete,ok,923000,923000,923000,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,siputuku,complete,ok,208600,208600,208600,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,sipulupami,complete,ok,489300,489300,489300,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,sipulupachikmi,complete,ok,913900,913900,913900,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknkichikmi,complete,ok,978100,978100,978100,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walakchik,complete,ok,192400,192400,192400,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknkicha,complete,ok,504100,504100,504100,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,tupay,compiled,ok,209400,209400,209400,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,sipuy,compiled,ok,125300,125300,125300,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walakni,compiled,ok,132000,132000,132000,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknki,compiled,ok,93000,93000,93000,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,sipun,compiled,ok,81800,81800,81800,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknichik,compiled,ok,374100,374100,374100,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,sipuymi,compiled,ok,337100,337100,337100,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknkisi,compiled,ok,313100,313100,313100,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknkishi,compiled,ok,308300,308300,308300,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,sipuncha,compiled,ok,197700,197700,197700,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,takiy,compiled,ok,208900,208900,208900,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,kantay,compiled,ok,215600,215600,215600,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,takincha,compiled,ok,315400,315400,315400,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,kantancha,compiled,ok,336100,336100,336100,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknitan,compiled,ok,374200,374200,374200,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknichiktan,compiled,ok,816600,816600,816600,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walakntan,compiled,ok,241200,241200,241200,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,walakniwas,compiled,ok,372500,372500,372500,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknichikwas,compiled,ok,936500,936500,936500,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,siputukumi,compiled,ok,245700,245700,245700,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,siputukuchikmi,compiled,ok,550700,550700,550700,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,siputuku,compiled,ok,84900,84900,84900,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,sipulupami,compiled,ok,250200,250200,250200,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,sipulupachikmi,compiled,ok,530700,530700,530700,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknkichikmi,compiled,ok,539300,539300,539300,1,false,100,true,,,,
machine,languages,suffixing-evidential-adjacency-chain,walakchik,compiled,ok,54000,54000,54000,1,false,100,false,,,,
machine,languages,suffixing-evidential-adjacency-chain,walaknkicha,compiled,ok,254800,254800,254800,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,mba,complete,ok,86000,86000,86000,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,mpa,complete,ok,74000,74000,74000,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,lima,complete,ok,99100,99100,99100,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,limaile,complete,ok,184300,184300,184300,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,limape,complete,ok,148200,148200,148200,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,limapeile,complete,ok,241500,241500,241500,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,kib,complete,ok,56500,56500,56500,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,bel,complete,ok,54100,54100,54100,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,nal,complete,ok,52900,52900,52900,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,xkib,complete,ok,104100,104100,104100,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,yxkib,complete,ok,132600,132600,132600,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,xkibz,complete,ok,140200,140200,140200,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,yxkibz,complete,ok,212600,212600,212600,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,kibw,complete,ok,102600,102600,102600,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,belw,complete,ok,87900,87900,87900,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,nalw,complete,ok,85200,85200,85200,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,kibh,complete,ok,95000,95000,95000,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,belh,complete,ok,104200,104200,104200,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,nalh,complete,ok,91200,91200,91200,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,kimbia,complete,ok,171800,171800,171800,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,kimbiakimbia,complete,ok,422800,422800,422800,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,andika,complete,ok,208600,208600,208600,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,andik,complete,ok,89500,89500,89500,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,andikisha,complete,ok,491400,491400,491400,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,andikila,complete,ok,403000,403000,403000,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,andikishila,complete,ok,686300,686300,686300,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,andikilisha,complete,ok,484900,484900,484900,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,dabep,complete,ok,144300,144300,144300,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,dabepez,complete,ok,216300,216300,216300,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,dabez,complete,ok,151800,151800,151800,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,kes,complete,ok,61000,61000,61000,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,kesez,complete,ok,128300,128300,128300,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,siliz,complete,ok,136300,136300,136300,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,siliziz,complete,ok,181400,181400,181400,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,daleh,complete,ok,160300,160300,160300,1,false,100,true,,,,
machine,languages,suffixing-extension-slot-ordering,daheh,complete,ok,132100,132100,132100,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,zimed,complete,ok,156400,156400,156400,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,zamed,complete,ok,165500,165500,165500,1,false,100,false,,,,
machine,languages,suffixing-extension-slot-ordering,,compiled,refused,,,,,false,100,,mpr-group.overwrite-output,MprGroup 0 (Overwrite),mpr-group.overwrite-output stays FailClosed permanently by default: a monotone-accumulation admission filter is unsound for history-dependent Overwrite replace semantics (pg_grammar::model::mpr_add_output's own doc; ADR 0001's own worked confirm-only trap). The ADR 0005 capability override is the on-ramp to force-compile it.,
machine,languages,suffixing-vowel-harmony,semitide,complete,ok,298300,298300,298300,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,semitile,complete,ok,280600,280600,280600,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,semitideler,complete,ok,590300,590300,590300,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,kutagida,complete,ok,333400,333400,333400,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,kutagila,complete,ok,347600,347600,347600,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,kutak,complete,ok,119400,119400,119400,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,kutakler,complete,ok,165000,165000,165000,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,unitide,complete,ok,229100,229100,229100,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,untda,complete,ok,109200,109200,109200,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,gan,complete,ok,61200,61200,61200,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,guan,complete,ok,109300,109300,109300,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,tem,complete,ok,56600,56600,56600,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,sal,complete,ok,54500,54500,54500,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,etemik,complete,ok,140100,140100,140100,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,esalik,complete,ok,138800,138800,138800,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,duii,complete,ok,96300,96300,96300,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,duy,complete,ok,121000,121000,121000,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,sueeb,complete,ok,347900,347900,347900,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,sueb,complete,ok,317700,317700,317700,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,sat,complete,ok,57600,57600,57600,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,set,complete,ok,56500,56500,56500,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,satun,complete,ok,125600,125600,125600,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,setin,complete,ok,122100,122100,122100,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,semitide,compiled,ok,340500,340500,340500,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,semitile,compiled,ok,251600,251600,251600,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,semitideler,compiled,ok,517000,517000,517000,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,kutagida,compiled,ok,371100,371100,371100,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,kutagila,compiled,ok,288400,288400,288400,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,kutak,compiled,ok,52700,52700,52700,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,kutakler,compiled,ok,101700,101700,101700,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,unitide,compiled,ok,238300,238300,238300,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,untda,compiled,ok,900,900,900,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,gan,compiled,ok,57400,57400,57400,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,guan,compiled,ok,97800,97800,97800,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,tem,compiled,ok,51500,51500,51500,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,sal,compiled,ok,55600,55600,55600,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,etemik,compiled,ok,600,600,600,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,esalik,compiled,ok,600,600,600,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,duii,compiled,ok,76700,76700,76700,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,duy,compiled,ok,63100,63100,63100,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,sueeb,compiled,ok,78200,78200,78200,1,false,100,false,,,,
machine,languages,suffixing-vowel-harmony,sueb,compiled,ok,79100,79100,79100,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,sat,compiled,ok,53900,53900,53900,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,set,compiled,ok,51600,51600,51600,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,satun,compiled,ok,125100,125100,125100,1,false,100,true,,,,
machine,languages,suffixing-vowel-harmony,setin,compiled,ok,120900,120900,120900,1,false,100,true,,,,
machine,languages,templatic-root-modification,katab,complete,ok,90800,90800,90800,1,false,100,true,,,,
machine,languages,templatic-root-modification,katabit,complete,ok,175700,175700,175700,1,false,100,true,,,,
machine,languages,templatic-root-modification,katabt,complete,ok,121200,121200,121200,1,false,100,false,,,,
machine,languages,templatic-root-modification,kataba,complete,ok,152100,152100,152100,1,false,100,true,,,,
machine,languages,templatic-root-modification,spr,complete,ok,42700,42700,42700,1,false,100,true,,,,
machine,languages,templatic-root-modification,sapr,complete,ok,78800,78800,78800,1,false,100,true,,,,
machine,languages,templatic-root-modification,smm,complete,ok,43300,43300,43300,1,false,100,true,,,,
machine,languages,templatic-root-modification,samm,complete,ok,72900,72900,72900,1,false,100,false,,,,
machine,languages,templatic-root-modification,qal,complete,ok,55500,55500,55500,1,false,100,true,,,,
machine,languages,templatic-root-modification,qil,complete,ok,135900,135900,135900,1,false,100,true,,,,
machine,languages,templatic-root-modification,halak,complete,ok,97700,97700,97700,1,false,100,true,,,,
machine,languages,templatic-root-modification,halaku,complete,ok,157900,157900,157900,1,false,100,false,,,,
machine,languages,templatic-root-modification,hilaku,complete,ok,185100,185100,185100,1,false,100,true,,,,
machine,languages,templatic-root-modification,hilaka,complete,ok,242200,242200,242200,1,false,100,false,,,,
machine,languages,templatic-root-modification,hilaki,complete,ok,221400,221400,221400,1,false,100,true,,,,
machine,languages,templatic-root-modification,hulaka,complete,ok,199800,199800,199800,1,false,100,true,,,,
machine,languages,templatic-root-modification,hulaku,complete,ok,142600,142600,142600,1,false,100,false,,,,
machine,languages,templatic-root-modification,hulaki,complete,ok,160000,160000,160000,1,false,100,true,,,,
machine,languages,templatic-root-modification,gigugu,complete,ok,293200,293200,293200,1,false,100,true,,,,
machine,languages,templatic-root-modification,gigugi,complete,ok,251300,251300,251300,1,false,100,true,,,,
machine,languages,templatic-root-modification,gigigi,complete,ok,233700,233700,233700,1,false,100,false,,,,
machine,languages,templatic-root-modification,iktub,complete,ok,115700,115700,115700,1,false,100,true,,,,
machine,languages,templatic-root-modification,ktub,complete,ok,56200,56200,56200,1,false,100,false,,,,
machine,languages,templatic-root-modification,radda,complete,ok,176200,176200,176200,1,false,100,true,,,,
machine,languages,templatic-root-modification,rada,complete,ok,99400,99400,99400,1,false,100,false,,,,
machine,languages,templatic-root-modification,,compiled,refused,,,,,false,100,,circumfix-output-action.faithful-structural-composite,mrule 3 allomorph #0 (LHS-material-dropping output action),"no allomorph of this allomorph's own rule classifies as crate::emit::Role::CircumfixPrefix (crate::emit::classify_affix, scanned over every allomorph), and its first allomorph does not classify as crate::emit::Role::None/Prefix/Suffix with LHS-material-dropping content either, or the rule uses OutputAction::Modify/InsertContext, so crate::emit::is_structural_rule never routes it through the faithful build_structural_composites construction -- the real compiler already honestly skips (reports uncovered) this exact allomorph rather than silently mis-compiling it",
staging,edge-cases,bistratal-overlapping-segment-representation,des,complete,ok,18300,18300,18300,1,false,100,true,,,,
staging,edge-cases,bistratal-overlapping-segment-representation,sed,complete,ok,15400,15400,15400,1,false,100,true,,,,
staging,edge-cases,bistratal-overlapping-segment-representation,basi,complete,ok,500,500,500,1,false,100,false,,,,
staging,edge-cases,bistratal-overlapping-segment-representation,abis,complete,ok,500,500,500,1,false,100,false,,,,
staging,edge-cases,bistratal-overlapping-segment-representation,eds,complete,ok,7700,7700,7700,1,false,100,false,,,,
staging,edge-cases,bistratal-overlapping-segment-representation,des,compiled,ok,20200,20200,20200,1,false,100,true,,,,
staging,edge-cases,bistratal-overlapping-segment-representation,sed,compiled,ok,17900,17900,17900,1,false,100,true,,,,
staging,edge-cases,bistratal-overlapping-segment-representation,basi,compiled,ok,2000,2000,2000,1,false,100,false,,,,
staging,edge-cases,bistratal-overlapping-segment-representation,abis,compiled,ok,1900,1900,1900,1,false,100,false,,,,
staging,edge-cases,bistratal-overlapping-segment-representation,eds,compiled,ok,500,500,500,1,false,100,false,,,,
staging,edge-cases,circumfix-infix-interior-action-precedence,bat,complete,ok,17600,17600,17600,1,false,100,true,,,,
staging,edge-cases,circumfix-infix-interior-action-precedence,kebzatan,complete,ok,50900,50900,50900,1,false,100,true,,,,
staging,edge-cases,circumfix-infix-interior-action-precedence,bat,compiled,ok,20400,20400,20400,1,false,100,true,,,,
staging,edge-cases,circumfix-infix-interior-action-precedence,kebzatan,compiled,ok,51600,51600,51600,1,false,100,true,,,,
staging,edge-cases,circumfix-non-first-allomorph-selection,mit,complete,ok,19100,19100,19100,1,false,100,true,,,,
staging,edge-cases,circumfix-non-first-allomorph-selection,mits,complete,ok,49500,49500,49500,1,false,100,true,,,,
staging,edge-cases,circumfix-non-first-allomorph-selection,kemitan,complete,ok,51900,51900,51900,1,false,100,true,,,,
staging,edge-cases,circumfix-non-first-allomorph-selection,mit,compiled,ok,20200,20200,20200,1,false,100,true,,,,
staging,edge-cases,circumfix-non-first-allomorph-selection,mits,compiled,ok,51600,51600,51600,1,false,100,true,,,,
staging,edge-cases,circumfix-non-first-allomorph-selection,kemitan,compiled,ok,52400,52400,52400,1,false,100,true,,,,
staging,edge-cases,circumfix-reduplication-precedence,tam,complete,ok,17500,17500,17500,1,false,100,true,,,,
staging,edge-cases,circumfix-reduplication-precedence,ketamtaman,complete,ok,114300,114300,114300,1,false,100,true,,,,
staging,edge-cases,circumfix-reduplication-precedence,tam,compiled,ok,19200,19200,19200,1,false,100,true,,,,
staging,edge-cases,circumfix-reduplication-precedence,ketamtaman,compiled,ok,111300,111300,111300,1,false,100,true,,,,
staging,edge-cases,compounding-non-recursive,fasu,complete,ok,29300,29300,29300,1,false,100,true,,,,
staging,edge-cases,compounding-non-recursive,bel,complete,ok,19400,19400,19400,1,false,100,true,,,,
staging,edge-cases,compounding-non-recursive,zon,complete,ok,18900,18900,18900,1,false,100,true,,,,
staging,edge-cases,compounding-non-recursive,numo,complete,ok,24700,24700,24700,1,false,100,true,,,,
staging,edge-cases,compounding-non-recursive,tiku,complete,ok,24000,24000,24000,1,false,100,true,,,,
staging,edge-cases,compounding-non-recursive,fasubel,complete,ok,72300,72300,72300,1,false,100,true,,,,
staging,edge-cases,compounding-non-recursive,fasuzon,complete,ok,36200,36200,36200,1,false,100,false,,,,
staging,edge-cases,compounding-non-recursive,tikubel,complete,ok,55800,55800,55800,1,false,100,false,,,,
staging,edge-cases,compounding-non-recursive,numobel,complete,ok,63400,63400,63400,1,false,100,false,,,,
staging,edge-cases,compounding-non-recursive,fasu,compiled,ok,19300,19300,19300,1,false,100,true,,,,
staging,edge-cases,compounding-non-recursive,bel,compiled,ok,14300,14300,14300,1,false,100,true,,,,
staging,edge-cases,compounding-non-recursive,zon,compiled,ok,13400,13400,13400,1,false,100,true,,,,
staging,edge-cases,compounding-non-recursive,numo,compiled,ok,14800,14800,14800,1,false,100,true,,,,
staging,edge-cases,compounding-non-recursive,tiku,compiled,ok,14500,14500,14500,1,false,100,true,,,,
staging,edge-cases,compounding-non-recursive,fasubel,compiled,ok,74200,74200,74200,1,false,100,true,,,,
staging,edge-cases,compounding-non-recursive,fasuzon,compiled,ok,37500,37500,37500,1,false,100,false,,,,
staging,edge-cases,compounding-non-recursive,tikubel,compiled,ok,800,800,800,1,false,100,false,,,,
staging,edge-cases,compounding-non-recursive,numobel,compiled,ok,600,600,600,1,false,100,false,,,,
staging,edge-cases,guesser-pattern-root-fallback,kad,complete,ok,22200,22200,22200,1,false,100,true,,,,
staging,edge-cases,guesser-pattern-root-fallback,gag,complete,ok,6600,6600,6600,1,false,100,false,,,,
staging,edge-cases,guesser-pattern-root-fallback,gagd,complete,ok,12900,12900,12900,1,false,100,false,,,,
staging,edge-cases,guesser-pattern-root-fallback,kad,compiled,ok,16800,16800,16800,1,false,100,true,,,,
staging,edge-cases,guesser-pattern-root-fallback,gag,compiled,ok,5800,5800,5800,1,false,100,false,,,,
staging,edge-cases,guesser-pattern-root-fallback,gagd,compiled,ok,14100,14100,14100,1,false,100,false,,,,
staging,edge-cases,infix-interdigitation,kotab,complete,ok,25900,25900,25900,1,false,100,true,,,,
staging,edge-cases,infix-interdigitation,kpfotab,complete,ok,55400,55400,55400,1,false,100,true,,,,
staging,edge-cases,infix-interdigitation,kcvotab,complete,ok,51000,51000,51000,1,false,100,true,,,,
staging,edge-cases,infix-interdigitation,ጸa,complete,ok,16900,16900,16900,1,false,100,true,,,,
staging,edge-cases,infix-interdigitation,ፀa,complete,ok,16600,16600,16600,1,false,100,true,,,,
staging,edge-cases,infix-interdigitation,ጸan,complete,ok,34900,34900,34900,1,false,100,true,,,,
staging,edge-cases,infix-interdigitation,kotab,compiled,ok,24600,24600,24600,1,false,100,true,,,,
staging,edge-cases,infix-interdigitation,kpfotab,compiled,ok,56500,56500,56500,1,false,100,true,,,,
staging,edge-cases,infix-interdigitation,kcvotab,compiled,ok,50800,50800,50800,1,false,100,true,,,,
staging,edge-cases,infix-interdigitation,ጸa,compiled,ok,19000,19000,19000,1,false,100,true,,,,
staging,edge-cases,infix-interdigitation,ፀa,compiled,ok,17900,17900,17900,1,false,100,true,,,,
staging,edge-cases,infix-interdigitation,ጸan,compiled,ok,41000,41000,41000,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,tulik,complete,ok,55300,55300,55300,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,menulik,complete,ok,150000,150000,150000,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,balo,complete,ok,41200,41200,41200,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,membalo,complete,ok,135900,135900,135900,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,sanit,complete,ok,56300,56300,56300,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,sanitan,complete,ok,111600,111600,111600,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,vokad,complete,ok,43400,43400,43400,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,vokadan,complete,ok,79400,79400,79400,1,false,100,false,,,,
staging,edge-cases,mpr-gated-exception,vokadi,complete,ok,77700,77700,77700,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,tulik,compiled,ok,53000,53000,53000,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,menulik,compiled,ok,134700,134700,134700,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,balo,compiled,ok,42200,42200,42200,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,membalo,compiled,ok,120900,120900,120900,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,sanit,compiled,ok,47900,47900,47900,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,sanitan,compiled,ok,180200,180200,180200,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,vokad,compiled,ok,42500,42500,42500,1,false,100,true,,,,
staging,edge-cases,mpr-gated-exception,vokadan,compiled,ok,73100,73100,73100,1,false,100,false,,,,
staging,edge-cases,mpr-gated-exception,vokadi,compiled,ok,74800,74800,74800,1,false,100,true,,,,
staging,edge-cases,multi-table-metathesis-shared-representation,xw,complete,ok,30500,30500,30500,1,false,100,true,,,,
staging,edge-cases,multi-table-metathesis-shared-representation,wx,complete,ok,23200,23200,23200,1,false,100,false,,,,
staging,edge-cases,multi-table-metathesis-shared-representation,xm,complete,ok,30000,30000,30000,1,false,100,true,,,,
staging,edge-cases,multi-table-metathesis-shared-representation,mx,complete,ok,10600,10600,10600,1,false,100,false,,,,
staging,edge-cases,multi-table-metathesis-shared-representation,z,complete,ok,10100,10100,10100,1,false,100,false,,,,
staging,edge-cases,multi-table-metathesis-shared-representation,xw,compiled,ok,58100,58100,58100,1,false,100,true,,,,
staging,edge-cases,multi-table-metathesis-shared-representation,wx,compiled,ok,36700,36700,36700,1,false,100,false,,,,
staging,edge-cases,multi-table-metathesis-shared-representation,xm,compiled,ok,55300,55300,55300,1,false,100,true,,,,
staging,edge-cases,multi-table-metathesis-shared-representation,mx,compiled,ok,19200,19200,19200,1,false,100,false,,,,
staging,edge-cases,multi-table-metathesis-shared-representation,z,compiled,ok,1600,1600,1600,1,false,100,false,,,,
staging,edge-cases,optional-template-composite,sipu,complete,ok,81700,81700,81700,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,kasiputa,complete,ok,122100,122100,122100,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,monu,complete,ok,62200,62200,62200,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,pimonu,complete,ok,79000,79000,79000,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,monuki,complete,ok,83000,83000,83000,1,false,100,true,,,,
